timestamp,value,slope,1pred,2pred,3pred,4pred,5pred
2009-03-04,1.2633,-0.00032634735107432315,1.2630949020385742,1.2630993127822876,1.26315176486969,1.262410283088684,1.2618076801300049
2009-03-05,1.25445,0.0001502990722655753,1.2563897371292114,1.2572617530822754,1.2571743726730347,1.2567791938781738,1.2573825120925903
2009-03-06,1.26485,0.00010223388671868128,1.2619097232818604,1.2609645128250122,1.2604931592941284,1.260600209236145,1.2626030445098877
2009-03-07,1.26485,0.0007175207138059776,1.2625107765197754,1.2614134550094604,1.262366533279419,1.2637251615524292,1.2649425268173218
2009-03-08,1.2715,0.0009561181068419803,1.2637122869491577,1.2635748386383057,1.2658271789550781,1.266253113746643,1.2671537399291992
2009-03-09,1.2618,0.0011686325073240755,1.259805679321289,1.2615548372268677,1.2627886533737183,1.2640763521194458,1.264388084411621
2009-03-10,1.27145,0.0002869486808776176,1.2667020559310913,1.2666471004486084,1.26762056350708,1.2679990530014038,1.267460823059082
2009-03-11,1.2805,-0.0008460164070131518,1.274054765701294,1.2735893726348877,1.2736455202102661,1.2718960046768188,1.2706713676452637
2009-03-12,1.2897,-0.0025418639183045293,1.2863342761993408,1.2836943864822388,1.281420350074768,1.2772996425628662,1.2768223285675049
2009-03-13,1.2928,-0.002021205425262709,1.2896300554275513,1.2860126495361328,1.2832711935043335,1.2813531160354614,1.2818537950515747
2009-03-14,1.2928,-0.001459193229675526,1.294880986213684,1.2921289205551147,1.2912225723266602,1.2897356748580933,1.2887816429138184
2009-03-15,1.28805,0.00019986629486069943,1.2858132123947144,1.286773443222046,1.2884716987609863,1.2872004508972168,1.286599040031433
2009-03-16,1.2974,-0.0008319616317749971,1.2967339754104614,1.2995526790618896,1.2994745969772339,1.2958252429962158,1.2944378852844238
2009-03-17,1.3032,-0.002039110660553114,1.304555058479309,1.3049988746643066,1.30337393283844,1.298761010169983,1.297478437423706
2009-03-18,1.3487,-0.00824166536331181,1.3428298234939575,1.3305742740631104,1.322569727897644,1.3133975267410278,1.31020987033844
2009-03-19,1.36595,-0.009008002281188874,1.363577127456665,1.3491747379302979,1.3393818140029907,1.3287336826324463,1.328757643699646
2009-03-20,1.35795,-0.004477334022522169,1.3557026386260986,1.3461228609085083,1.339990496635437,1.335089087486267,1.3388328552246094
2009-03-21,1.35795,-0.0019621610641480792,1.359304666519165,1.3541309833526611,1.353163719177246,1.3518409729003906,1.3506388664245605
2009-03-22,1.36265,-0.0012106537818909633,1.3687106370925903,1.3690450191497803,1.3712918758392334,1.3676985502243042,1.363330602645874
2009-03-23,1.36175,-0.0022408246994020027,1.3661432266235352,1.3740483522415161,1.3748267889022827,1.3636881113052368,1.3601192235946655
2009-03-24,1.3481,-0.003406953811645683,1.3603640794754028,1.3673701286315918,1.361613392829895,1.353010892868042,1.3505089282989502
2009-03-25,1.3574,-0.0034314751625061615,1.362117052078247,1.360662579536438,1.3571221828460693,1.3524518013000488,1.3490650653839111
2009-03-26,1.3527,-0.0034398555755615606,1.3563048839569092,1.3563244342803955,1.3535255193710327,1.3445494174957275,1.3449931144714355
2009-03-27,1.3287,-0.00045585632324232373,1.346690058708191,1.3483338356018066,1.3470573425292969,1.343656063079834,1.3467496633529663
2009-03-28,1.3287,0.00033383369445788195,1.339386224746704,1.342137336730957,1.3416410684585571,1.341829776763916,1.3412091732025146
2009-03-29,1.3266,0.00016477108001699246,1.3283109664916992,1.329988718032837,1.3309721946716309,1.3306365013122559,1.3288109302520752
2009-03-30,1.31875,0.0002973079681394862,1.325219750404358,1.3278275728225708,1.3281943798065186,1.3272310495376587,1.3270045518875122
2009-03-31,1.3256,-0.00039708614349387054,1.3286079168319702,1.3289095163345337,1.3279719352722168,1.327602505683899,1.3272759914398193
2009-04-01,1.32435,-0.00047974586486836985,1.3254748582839966,1.324567437171936,1.3243647813796997,1.3237775564193726,1.3234710693359375
2009-04-02,1.3472,-0.00022491216659557703,1.337497591972351,1.3351964950561523,1.334979772567749,1.3347035646438599,1.33661949634552
2009-04-03,1.34835,0.0002895951271055003,1.3453179597854614,1.3417690992355347,1.3412647247314453,1.3419687747955322,1.3466660976409912
2009-04-04,1.34835,0.0016606211662290387,1.343729853630066,1.340527892112732,1.3422681093215942,1.3461930751800537,1.3492003679275513
2009-04-05,1.3535,0.002194070816039924,1.345768690109253,1.3445987701416016,1.3500208854675293,1.353607177734375,1.3522348403930664
2009-04-06,1.3322,0.004126787185668876,1.3295097351074219,1.3406450748443604,1.3478339910507202,1.3481504917144775,1.346390962600708
2009-04-07,1.3268,0.0015937089920042844,1.3299214839935303,1.3419506549835205,1.3430269956588745,1.3403425216674805,1.3386940956115723
2009-04-08,1.3251,-0.0011014223098756582,1.3375797271728516,1.3433072566986084,1.3418313264846802,1.338787317276001,1.3343325853347778
2009-04-09,1.3121,-0.0002662897109986702,1.3240768909454346,1.3294870853424072,1.3295118808746338,1.3258073329925537,1.3245853185653687
2009-04-10,1.31845,-0.0004898428916934207,1.3236114978790283,1.325843095779419,1.324183464050293,1.3229109048843384,1.322628378868103
2009-04-11,1.31845,-0.0009073495864869552,1.319940447807312,1.3193390369415283,1.3183389902114868,1.3172144889831543,1.316465973854065
2009-04-12,1.31535,0.00015809535980219978,1.3175452947616577,1.3180936574935913,1.3181442022323608,1.3178209066390991,1.318472146987915
2009-04-13,1.3375,-0.0004268646240235517,1.331037163734436,1.3283077478408813,1.3272953033447266,1.3273388147354126,1.3293873071670532
